order_id,customer_id,customer_name,customer_email,phone_number,shipping_address,city,state,pincode,order_date,category,product_name,quantity,price_per_unit,total_amount,payment_method,order_status
OD209724688687,CUST204339,Arjun Kumar,arjun.kumar876@example.com,9078177383,"Flat 157, Society D, Kolkata",Kolkata,West Bengal,890084,2025-11-28 13:55:02,Electronics,Wireless Earbuds,1,1999,1999,Cash on Delivery,Delivered
OD656724822096,CUST963378,Priya Deshmukh,priya.deshmukh845@example.com,9677562586,"Flat 168, Society B, Hyderabad",Hyderabad,Telangana,656024,2025-11-28 14:02:11,Books,Novel,1,299,299,UPI,Delivered
OD546101890952,CUST769222,Rahul Patel,rahul.patel674@example.com,9907152302,"Flat 164, Society B, Lucknow",Lucknow,Uttar Pradesh,230430,2025-11-28 14:47:22,Fashion,T-Shirt,1,499,499,Cash on Delivery,Delivered
OD806820597751,CUST157044,Diya Joshi,diya.joshi687@example.com,9761191651,"Flat 293, Society D, Kanpur",Kanpur,Uttar Pradesh,633464,2025-11-28 16:16:43,Health,Protein Powder,2,1899,3798,Cash on Delivery,Returned
OD156971623157,CUST284368,Anjali Nair,anjali.nair531@example.com,9021831198,"Flat 22, Society D, Nagpur",Nagpur,Maharashtra,623848,2025-11-28 17:51:21,Fashion,T-Shirt,4,499,1996,Cash on Delivery,Delivered
OD567196460462,CUST577851,Karan Singh,karan.singh12@example.com,9899764231,"Flat 322, Society D, Delhi",Delhi,Delhi,483976,2025-11-28 18:47:39,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD563930161014,CUST320686,Vikram Chauhan,vikram.chauhan958@example.com,9358904927,"Flat 52, Society B, Chennai",Chennai,Tamil Nadu,237082,2025-11-28 20:51:10,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Delivered
OD235177153927,CUST684730,Kavita Patel,kavita.patel795@example.com,9784659150,"Flat 45, Society D, Pune",Pune,Maharashtra,601152,2025-11-28 22:30:40,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Delivered
OD610505869131,CUST415028,Kavita Chauhan,kavita.chauhan839@example.com,9430606030,"Flat 315, Society D, Pune",Pune,Maharashtra,511157,2025-11-28 23:08:27,Fashion,Jeans,1,1299,1299,Cash on Delivery,Delivered
OD765230314659,CUST818405,Amit Patel,amit.patel165@example.com,9549547133,"Flat 121, Society B, Chennai",Chennai,Tamil Nadu,752941,2025-11-29 02:23:04,Health,Protein Powder,3,1899,5697,UPI,Delivered
OD056892461891,CUST399008,Arjun Verma,arjun.verma979@example.com,9020973267,"Flat 71, Society D, Ahmedabad",Ahmedabad,Gujarat,385102,2025-11-29 02:38:56,Fashion,Running Shoes,2,1599,3198,UPI,Delivered
OD665904367116,CUST128294,Amit Reddy,amit.reddy424@example.com,9082977398,"Flat 431, Society B, Kolkata",Kolkata,West Bengal,386487,2025-11-29 02:43:13,Electronics,Laptop,2,54990,109980,Cash on Delivery,Delivered
OD091411702118,CUST595546,Rohit Singh,rohit.singh629@example.com,9333981244,"Flat 379, Society A, Mumbai",Mumbai,Maharashtra,730055,2025-11-29 03:57:36,Home Appliances,Blender,3,2250,6750,Credit Card,Delivered
OD795963634622,CUST509028,Diya Joshi,diya.joshi98@example.com,9433689749,"Flat 428, Society D, Chennai",Chennai,Tamil Nadu,846337,2025-11-29 08:47:11,Accessories,Backpack,3,899,2697,UPI,Delivered
OD853365917626,CUST640238,Amit Gupta,amit.gupta475@example.com,9676421260,"Flat 287, Society C, Ahmedabad",Ahmedabad,Gujarat,125928,2025-11-29 11:55:45,Accessories,Backpack,4,899,3596,Credit Card,Shipped
OD822395679054,CUST101718,Arjun Verma,arjun.verma950@example.com,9216506546,"Flat 467, Society D, Lucknow",Lucknow,Uttar Pradesh,456028,2025-11-29 12:31:47,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD029799503151,CUST789581,Vikram Deshmukh,vikram.deshmukh689@example.com,9314546284,"Flat 326, Society A, Nagpur",Nagpur,Maharashtra,564027,2025-11-29 15:10:08,Fashion,T-Shirt,1,499,499,Cash on Delivery,Delivered
OD381398956735,CUST360789,Diya Joshi,diya.joshi8@example.com,9700871248,"Flat 228, Society A, Hyderabad",Hyderabad,Telangana,287454,2025-11-29 17:21:22,Home Appliances,Blender,1,2250,2250,Credit Card,Delivered
OD685562620446,CUST810994,Neha Bose,neha.bose106@example.com,9239654631,"Flat 58, Society A, Delhi",Delhi,Delhi,270109,2025-11-30 00:06:27,Electronics,Laptop,1,54990,54990,UPI,Shipped
OD017422466619,CUST787564,Suresh Iyer,suresh.iyer933@example.com,9991873982,"Flat 362, Society B, Hyderabad",Hyderabad,Telangana,777766,2025-11-30 02:53:59,Home,Bedsheet,2,799,1598,UPI,Delivered
OD393365453103,CUST162097,Ramesh Nair,ramesh.nair881@example.com,9608942873,"Flat 452, Society C, Kanpur",Kanpur,Uttar Pradesh,730043,2025-11-30 05:14:58,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD947648514602,CUST716280,Rohit Das,rohit.das574@example.com,9847799224,"Flat 481, Society A, Delhi",Delhi,Delhi,330775,2025-11-30 14:47:37,Health,Protein Powder,1,1899,1899,Cash on Delivery,Delivered
OD088962572780,CUST286605,Amit Nair,amit.nair381@example.com,9539189384,"Flat 181, Society B, Hyderabad",Hyderabad,Telangana,334477,2025-11-30 17:52:09,Fashion,Jeans,1,1299,1299,Debit Card,Delivered
OD312179571602,CUST957870,Sneha Gupta,sneha.gupta328@example.com,9292875021,"Flat 137, Society C, Bengaluru",Bengaluru,Karnataka,191415,2025-11-30 18:31:10,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD729769009692,CUST500744,Kavita Nair,kavita.nair330@example.com,9958746573,"Flat 334, Society A, Mumbai",Mumbai,Maharashtra,680685,2025-11-30 20:29:25,Electronics,Wireless Earbuds,2,1999,3998,Credit Card,Delivered
OD818536902747,CUST470673,Diya Singh,diya.singh865@example.com,9781694418,"Flat 403, Society C, Mumbai",Mumbai,Maharashtra,732401,2025-12-01 00:25:02,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD317305276369,CUST208859,Suresh Nair,suresh.nair498@example.com,9188721283,"Flat 82, Society B, Kolkata",Kolkata,West Bengal,143025,2025-12-01 01:40:36,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD371508825163,CUST135557,Sneha Sharma,sneha.sharma543@example.com,9236269987,"Flat 387, Society D, Lucknow",Lucknow,Uttar Pradesh,771232,2025-12-01 02:24:59,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD873995779929,CUST402047,Neha Reddy,neha.reddy738@example.com,9186600952,"Flat 122, Society D, Chennai",Chennai,Tamil Nadu,777358,2025-12-01 05:39:55,Electronics,Wireless Earbuds,2,1999,3998,Cash on Delivery,Delivered
OD063174796840,CUST597148,Kavita Deshmukh,kavita.deshmukh214@example.com,9651866998,"Flat 143, Society D, Chennai",Chennai,Tamil Nadu,688056,2025-12-01 08:29:24,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Delivered
OD604779365796,CUST250154,Karan Joshi,karan.joshi953@example.com,9500685636,"Flat 279, Society A, Ahmedabad",Ahmedabad,Gujarat,788529,2025-12-01 09:19:07,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD946299716330,CUST950024,Sneha Reddy,sneha.reddy823@example.com,9953256746,"Flat 105, Society C, Bengaluru",Bengaluru,Karnataka,552292,2025-12-01 14:56:29,Books,Novel,1,299,299,UPI,Cancelled
OD926776864515,CUST149104,Ramesh Das,ramesh.das82@example.com,9678414884,"Flat 334, Society B, Ahmedabad",Ahmedabad,Gujarat,152358,2025-12-02 03:31:49,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD396039858796,CUST295015,Amit Reddy,amit.reddy390@example.com,9930981429,"Flat 24, Society A, Jaipur",Jaipur,Rajasthan,284595,2025-12-02 03:47:19,Electronics,Wireless Earbuds,1,1999,1999,Debit Card,Delivered
OD367108827979,CUST903571,Suresh Nair,suresh.nair91@example.com,9957979099,"Flat 482, Society B, Hyderabad",Hyderabad,Telangana,564086,2025-12-02 09:09:38,Fashion,Jeans,1,1299,1299,UPI,Shipped
OD542133860641,CUST790895,Suresh Das,suresh.das881@example.com,9003095836,"Flat 327, Society B, Lucknow",Lucknow,Uttar Pradesh,653428,2025-12-02 10:15:00,Fashion,Jeans,1,1299,1299,Credit Card,Delivered
OD094788087229,CUST643560,Arjun Verma,arjun.verma927@example.com,9006144122,"Flat 163, Society A, Nagpur",Nagpur,Maharashtra,753979,2025-12-02 11:58:29,Home,Bedsheet,2,799,1598,Credit Card,Delivered
OD421253856697,CUST184602,Amit Iyer,amit.iyer599@example.com,9724106153,"Flat 138, Society D, Pune",Pune,Maharashtra,263519,2025-12-02 12:31:59,Home,Bedsheet,1,799,799,UPI,Delivered
OD311962621833,CUST943047,Karan Reddy,karan.reddy514@example.com,9876642913,"Flat 101, Society D, Lucknow",Lucknow,Uttar Pradesh,484696,2025-12-02 13:12:20,Home Appliances,Blender,1,2250,2250,Debit Card,Cancelled
OD913415596532,CUST455793,Neha Joshi,neha.joshi510@example.com,9475680530,"Flat 224, Society B, Jaipur",Jaipur,Rajasthan,778735,2025-12-02 13:38:53,Home,Bedsheet,1,799,799,Debit Card,Delivered
OD639331916342,CUST294443,Rohit Chauhan,rohit.chauhan387@example.com,9610136382,"Flat 142, Society D, Pune",Pune,Maharashtra,636822,2025-12-02 13:48:58,Home,Bedsheet,1,799,799,UPI,Cancelled
OD272005442981,CUST284785,Rohit Verma,rohit.verma753@example.com,9317909044,"Flat 173, Society A, Kanpur",Kanpur,Uttar Pradesh,527991,2025-12-02 21:26:35,Electronics,Wireless Earbuds,1,1999,1999,Debit Card,Delivered
OD237311594136,CUST917692,Diya Chauhan,diya.chauhan627@example.com,9041680920,"Flat 288, Society D, Kanpur",Kanpur,Uttar Pradesh,643346,2025-12-02 23:53:48,Books,Novel,1,299,299,UPI,Delivered
OD257948458598,CUST349319,Suresh Gupta,suresh.gupta522@example.com,9332861846,"Flat 207, Society C, Mumbai",Mumbai,Maharashtra,629229,2025-12-03 03:18:14,Health,Protein Powder,1,1899,1899,Credit Card,Cancelled
OD012255590143,CUST435940,Arjun Sharma,arjun.sharma689@example.com,9383722975,"Flat 481, Society A, Mumbai",Mumbai,Maharashtra,129977,2025-12-03 08:25:32,Fashion,T-Shirt,1,499,499,Cash on Delivery,Shipped
OD205044697593,CUST697704,Neha Nair,neha.nair102@example.com,9847713592,"Flat 151, Society D, Hyderabad",Hyderabad,Telangana,142014,2025-12-03 11:43:19,Accessories,Backpack,1,899,899,Credit Card,Shipped
OD671270891752,CUST591921,Rohit Deshmukh,rohit.deshmukh428@example.com,9030851952,"Flat 245, Society D, Mumbai",Mumbai,Maharashtra,801590,2025-12-03 13:36:56,Accessories,Backpack,1,899,899,Credit Card,Delivered
OD849518929708,CUST606456,Diya Bose,diya.bose398@example.com,9398990508,"Flat 265, Society C, Lucknow",Lucknow,Uttar Pradesh,143675,2025-12-04 00:02:46,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD906149442741,CUST754981,Diya Joshi,diya.joshi259@example.com,9236264310,"Flat 175, Society B, Ahmedabad",Ahmedabad,Gujarat,408590,2025-12-04 01:48:01,Home,Bedsheet,3,799,2397,Cash on Delivery,Delivered
OD358262371370,CUST870436,Kavita Deshmukh,kavita.deshmukh900@example.com,9734948390,"Flat 345, Society C, Kanpur",Kanpur,Uttar Pradesh,446760,2025-12-04 07:48:56,Accessories,Backpack,1,899,899,Debit Card,Returned
OD695471014170,CUST444973,Rohit Joshi,rohit.joshi702@example.com,9003647905,"Flat 292, Society D, Bengaluru",Bengaluru,Karnataka,367342,2025-12-04 09:33:16,Home Appliances,Blender,3,2250,6750,Credit Card,Delivered
OD957512746959,CUST293549,Suresh Reddy,suresh.reddy745@example.com,9294633315,"Flat 88, Society B, Hyderabad",Hyderabad,Telangana,524476,2025-12-04 10:51:59,Fashion,Running Shoes,1,1599,1599,UPI,Shipped
OD458110710157,CUST614361,Rahul Sharma,rahul.sharma264@example.com,9669215727,"Flat 335, Society A, Bengaluru",Bengaluru,Karnataka,603564,2025-12-04 12:14:47,Home,Bedsheet,1,799,799,UPI,Delivered
OD825805796001,CUST965140,Neha Chauhan,neha.chauhan247@example.com,9562368159,"Flat 155, Society A, Lucknow",Lucknow,Uttar Pradesh,425220,2025-12-04 12:16:19,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD943045416570,CUST888575,Amit Joshi,amit.joshi555@example.com,9323086178,"Flat 333, Society A, Ahmedabad",Ahmedabad,Gujarat,798503,2025-12-04 13:46:38,Health,Protein Powder,1,1899,1899,Cash on Delivery,Delivered
OD348587625827,CUST698193,Amit Nair,amit.nair997@example.com,9403130290,"Flat 15, Society C, Ahmedabad",Ahmedabad,Gujarat,322379,2025-12-04 17:28:52,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD150881049086,CUST279902,Karan Singh,karan.singh357@example.com,9495942205,"Flat 247, Society D, Kolkata",Kolkata,West Bengal,112994,2025-12-04 18:16:56,Books,Novel,1,299,299,Cash on Delivery,Delivered
OD476070375800,CUST165773,Suresh Joshi,suresh.joshi634@example.com,9675050776,"Flat 185, Society C, Kolkata",Kolkata,West Bengal,720416,2025-12-05 03:41:05,Fashion,Jeans,1,1299,1299,UPI,Delivered
OD990603835330,CUST399820,Rohit Verma,rohit.verma359@example.com,9598946872,"Flat 161, Society A, Kolkata",Kolkata,West Bengal,770651,2025-12-05 05:30:12,Home,Bedsheet,1,799,799,UPI,Shipped
OD900812060654,CUST685339,Priya Verma,priya.verma418@example.com,9738036223,"Flat 128, Society C, Ahmedabad",Ahmedabad,Gujarat,638274,2025-12-05 06:39:44,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD495544201441,CUST403056,Diya Iyer,diya.iyer574@example.com,9657776038,"Flat 223, Society A, Nagpur",Nagpur,Maharashtra,117960,2025-12-05 08:38:35,Accessories,Backpack,2,899,1798,Debit Card,Returned
OD466072480650,CUST800911,Rahul Verma,rahul.verma217@example.com,9759361375,"Flat 485, Society B, Chennai",Chennai,Tamil Nadu,315292,2025-12-05 15:36:45,Electronics,Laptop,1,54990,54990,Cash on Delivery,Processing
OD885146509612,CUST689353,Rohit Patel,rohit.patel4@example.com,9561605113,"Flat 35, Society C, Kolkata",Kolkata,West Bengal,484639,2025-12-05 20:08:19,Books,Novel,2,299,598,UPI,Delivered
OD904380981193,CUST192707,Rahul Sharma,rahul.sharma149@example.com,9609468135,"Flat 68, Society B, Delhi",Delhi,Delhi,167458,2025-12-06 02:35:30,Books,Novel,2,299,598,Debit Card,Processing
OD136177731513,CUST272551,Pooja Deshmukh,pooja.deshmukh45@example.com,9241998184,"Flat 352, Society A, Delhi",Delhi,Delhi,652770,2025-12-06 11:35:48,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD947040709260,CUST213718,Diya Sharma,diya.sharma598@example.com,9132633630,"Flat 187, Society C, Mumbai",Mumbai,Maharashtra,701924,2025-12-06 13:10:03,Books,Novel,1,299,299,UPI,Shipped
OD109627876182,CUST804840,Vikram Verma,vikram.verma582@example.com,9561831524,"Flat 57, Society A, Nagpur",Nagpur,Maharashtra,160528,2025-12-06 16:52:00,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD242657429343,CUST455558,Kavita Chauhan,kavita.chauhan732@example.com,9404563293,"Flat 177, Society C, Ahmedabad",Ahmedabad,Gujarat,634345,2025-12-07 00:13:29,Accessories,Backpack,2,899,1798,Debit Card,Delivered
OD088906155371,CUST614071,Ramesh Deshmukh,ramesh.deshmukh114@example.com,9177497289,"Flat 361, Society C, Delhi",Delhi,Delhi,153143,2025-12-07 00:25:53,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD003733896466,CUST648148,Anjali Chauhan,anjali.chauhan400@example.com,9567795398,"Flat 118, Society A, Hyderabad",Hyderabad,Telangana,437758,2025-12-07 01:12:33,Fashion,T-Shirt,1,499,499,Credit Card,Delivered
OD267406360944,CUST869823,Arjun Deshmukh,arjun.deshmukh667@example.com,9634917632,"Flat 174, Society D, Kanpur",Kanpur,Uttar Pradesh,781973,2025-12-07 04:16:35,Fashion,T-Shirt,1,499,499,Debit Card,Delivered
OD233619616398,CUST174657,Pooja Reddy,pooja.reddy190@example.com,9065653952,"Flat 119, Society B, Mumbai",Mumbai,Maharashtra,310230,2025-12-07 17:33:54,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD399283546364,CUST376970,Amit Bose,amit.bose27@example.com,9382987737,"Flat 257, Society D, Lucknow",Lucknow,Uttar Pradesh,542964,2025-12-07 17:42:17,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Processing
OD542455246242,CUST134015,Amit Deshmukh,amit.deshmukh158@example.com,9813299744,"Flat 1, Society C, Lucknow",Lucknow,Uttar Pradesh,320500,2025-12-07 17:47:56,Accessories,Backpack,2,899,1798,UPI,Returned
OD668435137510,CUST363068,Priya Nair,priya.nair82@example.com,9716864944,"Flat 67, Society D, Hyderabad",Hyderabad,Telangana,598200,2025-12-07 17:57:47,Accessories,Backpack,1,899,899,UPI,Returned
OD432641414968,CUST165693,Priya Singh,priya.singh678@example.com,9883641710,"Flat 219, Society D, Mumbai",Mumbai,Maharashtra,114108,2025-12-07 19:15:45,Electronics,Wireless Earbuds,1,1999,1999,Cash on Delivery,Shipped
OD605443576486,CUST859464,Vikram Chauhan,vikram.chauhan139@example.com,9058696330,"Flat 328, Society A, Ahmedabad",Ahmedabad,Gujarat,160723,2025-12-08 00:14:11,Electronics,Laptop,1,54990,54990,Debit Card,Returned
OD544550100091,CUST294835,Arjun Sharma,arjun.sharma36@example.com,9472236794,"Flat 288, Society D, Kanpur",Kanpur,Uttar Pradesh,834422,2025-12-08 00:17:37,Electronics,Wireless Earbuds,3,1999,5997,UPI,Delivered
OD683745491334,CUST636416,Kavita Chauhan,kavita.chauhan600@example.com,9901725262,"Flat 286, Society B, Kolkata",Kolkata,West Bengal,473648,2025-12-08 05:43:51,Electronics,Smartphone,1,12999,12999,Debit Card,Delivered
OD574331938163,CUST583581,Karan Patel,karan.patel963@example.com,9610622679,"Flat 233, Society A, Kanpur",Kanpur,Uttar Pradesh,205477,2025-12-08 09:57:36,Fashion,Jeans,1,1299,1299,Cash on Delivery,Returned
OD981909843677,CUST972052,Kavita Bose,kavita.bose747@example.com,9649085037,"Flat 361, Society B, Kolkata",Kolkata,West Bengal,147106,2025-12-08 09:57:50,Home Appliances,Blender,1,2250,2250,UPI,Shipped
OD186382483026,CUST220706,Pooja Joshi,pooja.joshi777@example.com,9090112520,"Flat 420, Society B, Kanpur",Kanpur,Uttar Pradesh,161041,2025-12-08 10:53:57,Electronics,Laptop,1,54990,54990,Credit Card,Delivered
OD097596807226,CUST794495,Pooja Singh,pooja.singh492@example.com,9186510598,"Flat 176, Society C, Pune",Pune,Maharashtra,367247,2025-12-08 13:16:55,Electronics,Laptop,2,54990,109980,UPI,Delivered
OD419476131244,CUST957335,Rohit Patel,rohit.patel161@example.com,9474507310,"Flat 253, Society D, Mumbai",Mumbai,Maharashtra,465552,2025-12-08 14:37:16,Fashion,Running Shoes,3,1599,4797,UPI,Processing
OD992651923038,CUST249721,Rahul Nair,rahul.nair950@example.com,9698480354,"Flat 159, Society C, Kanpur",Kanpur,Uttar Pradesh,189915,2025-12-08 17:39:49,Fashion,Jeans,1,1299,1299,Cash on Delivery,Returned
OD941134265755,CUST698729,Diya Gupta,diya.gupta494@example.com,9165490727,"Flat 116, Society A, Jaipur",Jaipur,Rajasthan,168833,2025-12-08 18:54:09,Fashion,T-Shirt,3,499,1497,UPI,Delivered
OD655675548648,CUST762609,Rahul Sharma,rahul.sharma337@example.com,9905650214,"Flat 97, Society B, Kanpur",Kanpur,Uttar Pradesh,501561,2025-12-08 19:23:16,Home,Bedsheet,1,799,799,Cash on Delivery,Processing
OD409375847510,CUST125566,Amit Das,amit.das520@example.com,9889987413,"Flat 265, Society A, Bengaluru",Bengaluru,Karnataka,353156,2025-12-08 20:19:16,Electronics,Laptop,1,54990,54990,Debit Card,Delivered
OD554126801520,CUST838635,Pooja Singh,pooja.singh291@example.com,9270569576,"Flat 138, Society B, Kanpur",Kanpur,Uttar Pradesh,428684,2025-12-08 22:06:16,Electronics,Laptop,1,54990,54990,Credit Card,Delivered
OD716526755294,CUST448154,Ramesh Das,ramesh.das158@example.com,9791134361,"Flat 177, Society D, Pune",Pune,Maharashtra,413139,2025-12-08 22:17:39,Electronics,Laptop,1,54990,54990,Credit Card,Shipped
OD431428543497,CUST503588,Neha Bose,neha.bose161@example.com,9757647436,"Flat 341, Society B, Nagpur",Nagpur,Maharashtra,883644,2025-12-09 02:25:14,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD537272486348,CUST179156,Anjali Nair,anjali.nair208@example.com,9406621436,"Flat 413, Society B, Lucknow",Lucknow,Uttar Pradesh,335902,2025-12-09 04:13:05,Home Appliances,Blender,3,2250,6750,Debit Card,Delivered
OD499444611405,CUST639399,Pooja Das,pooja.das539@example.com,9707917093,"Flat 283, Society A, Mumbai",Mumbai,Maharashtra,135035,2025-12-09 07:32:33,Accessories,Backpack,1,899,899,UPI,Delivered
OD429459640198,CUST593582,Rohit Reddy,rohit.reddy655@example.com,9015578824,"Flat 408, Society B, Hyderabad",Hyderabad,Telangana,711265,2025-12-09 14:25:30,Fashion,Running Shoes,1,1599,1599,UPI,Delivered
OD576898452891,CUST852724,Priya Gupta,priya.gupta560@example.com,9331048059,"Flat 374, Society A, Mumbai",Mumbai,Maharashtra,743471,2025-12-09 15:59:19,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD719973188321,CUST102999,Priya Joshi,priya.joshi523@example.com,9470236173,"Flat 292, Society D, Bengaluru",Bengaluru,Karnataka,157997,2025-12-09 18:26:56,Electronics,Smartwatch,1,2499,2499,Cash on Delivery,Delivered
OD982789357442,CUST114693,Neha Kumar,neha.kumar666@example.com,9995131909,"Flat 295, Society D, Lucknow",Lucknow,Uttar Pradesh,545741,2025-12-09 18:32:15,Electronics,Laptop,1,54990,54990,Net Banking,Cancelled
OD292173809667,CUST516814,Kavita Chauhan,kavita.chauhan206@example.com,9439785186,"Flat 355, Society C, Lucknow",Lucknow,Uttar Pradesh,255816,2025-12-10 03:48:54,Electronics,Smartwatch,1,2499,2499,Credit Card,Delivered
OD099415864105,CUST908326,Priya Reddy,priya.reddy735@example.com,9343377547,"Flat 360, Society B, Ahmedabad",Ahmedabad,Gujarat,891654,2025-12-10 10:32:36,Electronics,Smartwatch,3,2499,7497,Credit Card,Delivered
OD011069070811,CUST737793,Pooja Sharma,pooja.sharma221@example.com,9546174954,"Flat 59, Society C, Kolkata",Kolkata,West Bengal,790092,2025-12-10 11:09:46,Home,Bedsheet,3,799,2397,Credit Card,Delivered
